Date,Exact_Date,HomeTeam,AwayTeam,Full time result,H,D,A,H.Implied.P,D.Implied.P,A.Implied.P,H.Adjusted.P,D.Adjusted.P,A.Adjusted.P,H.criterion,D.criterion,A.criterion,Max,Match,Index,Logic,Count,Accuracy,True.Draw,Select.Draw,Match?,Draw Accuracy
289,14.04.2001,Sunderland,Tottenham,A,1.89,3.1,4.3,0.529100529,0.322580645,0.23255814,0.508998799,0.310325074,0.223722728,0.009522538,0.087849292,-0.128501057,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
289,14.04.2001,West Ham,Derby,H,2,3.2,4,0.5,0.3125,0.25,0.481003865,0.300627416,0.240501932,-0.018996135,0.082073483,-0.129749034,0.082073483,2,D,FALSE,,,FALSE,TRUE,FALSE,
288,13.04.2001,Bradford,Charlton,H,3.1,3.3,2.29,0.322580645,0.303030303,0.436681223,0.310325074,0.291517494,0.420090712,-0.12237092,0.076825825,-0.069789771,0.076825825,2,D,FALSE,,,FALSE,TRUE,FALSE,
288,13.04.2001,Liverpool,Leeds,A,2.04,2.9,3.6,0.490196078,0.344827586,0.277777778,0.471572417,0.331726803,0.267224369,-0.02787018,0.10128777,-0.129319795,0.10128777,2,D,FALSE,,,FALSE,TRUE,FALSE,
287,11.04.2001,Manchester City,Arsenal,A,4,3.4,1.8,0.25,0.294117647,0.555555556,0.240501932,0.28294345,0.534448739,-0.129749034,0.072044465,0.038276376,0.072044465,2,D,FALSE,,,FALSE,TRUE,FALSE,
286,10.04.2001,Ipswich,Liverpool,D,2.6,3,2.7,0.384615385,0.333333333,0.37037037,0.370002973,0.320669243,0.356299159,-0.099997713,0.094225658,-0.106445067,0.094225658,2,D,TRUE,,,TRUE,TRUE,TRUE,
286,10.04.2001,Manchester United,Charlton,H,1.35,3.4,6,0.740740741,0.294117647,0.166666667,0.712598318,0.28294345,0.160334622,0.314960472,0.072044465,-0.113221793,0.314960472,1,H,TRUE,,,FALSE,FALSE,FALSE,
286,10.04.2001,Tottenham,Bradford,H,1.48,3.1,7,0.675675676,0.322580645,0.142857143,0.650005223,0.310325074,0.137429676,0.202709761,0.087849292,-0.103591521,0.202709761,1,H,TRUE,,,FALSE,FALSE,FALSE,
285,08.04.2001,Everton,Manchester City,H,1.95,3.4,4.2,0.512820513,0.294117647,0.238095238,0.493337297,0.28294345,0.229049459,-0.006833541,0.072044465,-0.129024067,0.072044465,2,D,FALSE,,,FALSE,TRUE,FALSE,
285,08.04.2001,Middlesbrough,Sunderland,D,2.7,2.9,2.9,0.37037037,0.344827586,0.344827586,0.356299159,0.331726803,0.331726803,-0.106445067,0.10128777,-0.11605048,0.10128777,2,D,TRUE,,,TRUE,TRUE,TRUE,
284,07.04.2001,Aston Villa,West Ham,D,1.95,3.4,4.2,0.512820513,0.294117647,0.238095238,0.493337297,0.28294345,0.229049459,-0.006833541,0.072044465,-0.129024067,0.072044465,2,D,TRUE,,,TRUE,TRUE,TRUE,
284,07.04.2001,Derby,Chelsea,A,2.75,2.95,2.65,0.363636364,0.338983051,0.377358491,0.349820993,0.326104315,0.363021785,-0.109221096,0.0976651,-0.103379785,0.0976651,2,D,FALSE,,,FALSE,TRUE,FALSE,
284,07.04.2001,Leeds,Southampton,H,1.63,3,6.2,0.613496933,0.333333333,0.161290323,0.590188791,0.320669243,0.155162537,0.110661094,0.094225658,-0.111237891,0.110661094,1,H,TRUE,,,FALSE,FALSE,FALSE,
284,07.04.2001,Leicester,Coventry,A,1.76,3,4.3,0.568181818,0.333333333,0.23255814,0.546595301,0.320669243,0.223722728,0.052949206,0.094225658,-0.128501057,0.094225658,2,D,FALSE,,,FALSE,TRUE,FALSE,
283,04.04.2001,Aston Villa,Leicester,H,2.2,2.8,3.3,0.454545455,0.357142857,0.303030303,0.437276241,0.343574189,0.291517494,-0.057021599,0.1091364,-0.126353034,0.1091364,2,D,FALSE,,,FALSE,TRUE,FALSE,
282,02.04.2001,Southampton,Ipswich,A,2.35,3.1,3.6,0.425531915,0.322580645,0.277777778,0.409364991,0.310325074,0.267224369,-0.077136178,0.087849292,-0.129319795,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
281,31.03.2001,Arsenal,Tottenham,H,1.6,4,4,0.625,0.25,0.25,0.601254831,0.240501932,0.240501932,0.126568539,0.050627416,-0.129749034,0.126568539,1,H,TRUE,,,FALSE,FALSE,FALSE,
281,31.03.2001,Bradford,Newcastle,D,3.3,3.3,2.15,0.303030303,0.303030303,0.465116279,0.291517494,0.291517494,0.447445456,-0.126353034,0.076825825,-0.048887948,0.076825825,2,D,TRUE,,,TRUE,TRUE,TRUE,
281,31.03.2001,Charlton,Leicester,H,2.29,3.1,2.8,0.436681223,0.322580645,0.357142857,0.420090712,0.310325074,0.343574189,-0.069789771,0.087849292,-0.111732722,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
281,31.03.2001,Chelsea,Middlesbrough,H,1.63,3.4,5,0.613496933,0.294117647,0.2,0.590188791,0.28294345,0.192401546,0.110661094,0.072044465,-0.123039382,0.110661094,1,H,TRUE,,,FALSE,FALSE,FALSE,
281,31.03.2001,Coventry,Derby,H,2.29,3.1,2.8,0.436681223,0.322580645,0.357142857,0.420090712,0.310325074,0.343574189,-0.069789771,0.087849292,-0.111732722,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
281,31.03.2001,Liverpool,Manchester United,H,2.65,2.85,2.65,0.377358491,0.350877193,0.377358491,0.363021785,0.337546572,0.363021785,-0.103379785,0.105106773,-0.103379785,0.105106773,2,D,FALSE,,,FALSE,TRUE,FALSE,
281,31.03.2001,Manchester City,Aston Villa,A,2.5,2.95,2.75,0.4,0.338983051,0.363636364,0.384803092,0.326104315,0.349820993,-0.092157526,0.0976651,-0.109221096,0.0976651,2,D,FALSE,,,FALSE,TRUE,FALSE,
281,31.03.2001,Sunderland,Leeds,A,2.5,2.95,2.75,0.4,0.338983051,0.363636364,0.384803092,0.326104315,0.349820993,-0.092157526,0.0976651,-0.109221096,0.0976651,2,D,FALSE,,,FALSE,TRUE,FALSE,
281,31.03.2001,West Ham,Everton,A,2.04,3.1,4.09,0.490196078,0.322580645,0.244498778,0.471572417,0.310325074,0.235209714,-0.02787018,0.087849292,-0.129481802,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
280,18.03.2001,Aston Villa,Arsenal,D,3.15,2.9,2.29,0.317460317,0.344827586,0.436681223,0.305399279,0.331726803,0.420090712,-0.123556013,0.10128777,-0.069789771,0.10128777,2,D,TRUE,,,TRUE,TRUE,TRUE,
280,18.03.2001,Liverpool,Derby,D,1.42,4.5,7.5,0.704225352,0.222222222,0.133333333,0.677470232,0.213779496,0.128267697,0.249958074,0.039063828,-0.099128614,0.249958074,1,H,FALSE,,,TRUE,FALSE,FALSE,
279,17.03.2001,Bradford,Manchester City,D,2.8,3,2.65,0.357142857,0.333333333,0.377358491,0.343574189,0.320669243,0.363021785,-0.111732722,0.094225658,-0.103379785,0.094225658,2,D,TRUE,,,TRUE,TRUE,TRUE,
279,17.03.2001,Charlton,Leeds,A,2.6,3.1,2.6,0.384615385,0.322580645,0.384615385,0.370002973,0.310325074,0.370002973,-0.099997713,0.087849292,-0.099997713,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
279,17.03.2001,Chelsea,Sunderland,A,1.74,3.4,3.9,0.574712644,0.294117647,0.256410256,0.552878006,0.28294345,0.246668649,0.060779317,0.072044465,-0.129913513,0.072044465,2,D,FALSE,,,FALSE,TRUE,FALSE,
279,17.03.2001,Manchester United,Leicester,H,1.37,5,7.5,0.729927007,0.2,0.133333333,0.702195423,0.192401546,0.128267697,0.2951758,0.030881855,-0.099128614,0.2951758,1,H,TRUE,,,FALSE,FALSE,FALSE,
279,17.03.2001,Newcastle,Middlesbrough,A,1.84,3.4,4.5,0.543478261,0.294117647,0.222222222,0.522830288,0.28294345,0.213779496,0.02481553,0.072044465,-0.127209113,0.072044465,2,D,FALSE,,,FALSE,TRUE,FALSE,
279,17.03.2001,Southampton,Everton,H,1.95,3.2,4,0.512820513,0.3125,0.25,0.493337297,0.300627416,0.240501932,-0.006833541,0.082073483,-0.129749034,0.082073483,2,D,FALSE,,,FALSE,TRUE,FALSE,
279,17.03.2001,Tottenham,Coventry,H,1.63,3.6,6,0.613496933,0.277777778,0.166666667,0.590188791,0.267224369,0.160334622,0.110661094,0.063675583,-0.113221793,0.110661094,1,H,TRUE,,,FALSE,FALSE,FALSE,
279,17.03.2001,West Ham,Ipswich,A,2.2,3.2,2.5,0.454545455,0.3125,0.4,0.437276241,0.300627416,0.384803092,-0.057021599,0.082073483,-0.092157526,0.082073483,2,D,FALSE,,,FALSE,TRUE,FALSE,
278,10.03.2001,Aston Villa,Ipswich,H,2.15,3.2,3.4,0.465116279,0.3125,0.294117647,0.447445456,0.300627416,0.28294345,-0.048887948,0.082073483,-0.127680324,0.082073483,2,D,FALSE,,,FALSE,TRUE,FALSE,
277,07.03.2001,West Ham,Chelsea,A,2.6,3,2.6,0.384615385,0.333333333,0.384615385,0.370002973,0.320669243,0.370002973,-0.099997713,0.094225658,-0.099997713,0.094225658,2,D,FALSE,,,FALSE,TRUE,FALSE,
276,05.03.2001,Sunderland,Aston Villa,D,1.95,3.4,4.2,0.512820513,0.294117647,0.238095238,0.493337297,0.28294345,0.229049459,-0.006833541,0.072044465,-0.129024067,0.072044465,2,D,TRUE,,,TRUE,TRUE,TRUE,
275,04.03.2001,Ipswich,Bradford,H,1.42,4.5,7,0.704225352,0.222222222,0.142857143,0.677470232,0.213779496,0.137429676,0.249958074,0.039063828,-0.103591521,0.249958074,1,H,TRUE,,,FALSE,FALSE,FALSE,
274,03.03.2001,Arsenal,West Ham,H,1.53,4,6.2,0.653594771,0.25,0.161290323,0.628763222,0.240501932,0.155162537,0.168317937,0.050627416,-0.111237891,0.168317937,1,H,TRUE,,,FALSE,FALSE,FALSE,
274,03.03.2001,Coventry,Chelsea,D,3,3,2.4,0.333333333,0.333333333,0.416666667,0.320669243,0.320669243,0.400836554,-0.119553838,0.094225658,-0.082636205,0.094225658,2,D,TRUE,,,TRUE,TRUE,TRUE,
274,03.03.2001,Derby,Tottenham,H,2.45,2.75,2.75,0.408163265,0.363636364,0.363636364,0.392656216,0.349820993,0.349820993,-0.087627579,0.113392263,-0.109221096,0.113392263,2,D,FALSE,,,FALSE,TRUE,FALSE,
274,03.03.2001,Everton,Newcastle,D,2.35,3.1,2.9,0.425531915,0.322580645,0.344827586,0.409364991,0.310325074,0.331726803,-0.077136178,0.087849292,-0.11605048,0.087849292,2,D,TRUE,,,TRUE,TRUE,TRUE,
274,03.03.2001,Leeds,Manchester United,D,2.95,3,2.35,0.338983051,0.333333333,0.425531915,0.326104315,0.320669243,0.409364991,-0.11789538,0.094225658,-0.077136178,0.094225658,2,D,TRUE,,,TRUE,TRUE,TRUE,
274,03.03.2001,Leicester,Liverpool,H,2.65,2.9,2.65,0.377358491,0.344827586,0.377358491,0.363021785,0.331726803,0.363021785,-0.103379785,0.10128777,-0.103379785,0.10128777,2,D,FALSE,,,FALSE,TRUE,FALSE,
274,03.03.2001,Manchester City,Southampton,A,2.4,2.7,2.7,0.416666667,0.37037037,0.37037037,0.400836554,0.356299159,0.356299159,-0.082636205,0.11789144,-0.106445067,0.11789144,2,D,FALSE,,,FALSE,TRUE,FALSE,
274,03.03.2001,Middlesbrough,Charlton,D,2.29,3.1,3.1,0.436681223,0.322580645,0.322580645,0.420090712,0.310325074,0.310325074,-0.069789771,0.087849292,-0.12237092,0.087849292,2,D,TRUE,,,TRUE,TRUE,TRUE,
273,25.02.2001,Manchester United,Arsenal,H,1.84,3.2,4.5,0.543478261,0.3125,0.222222222,0.522830288,0.300627416,0.213779496,0.02481553,0.082073483,-0.127209113,0.082073483,2,D,FALSE,,,FALSE,TRUE,FALSE,
272,24.02.2001,Bradford,West Ham,A,3.1,3.1,2.35,0.322580645,0.322580645,0.425531915,0.310325074,0.310325074,0.409364991,-0.12237092,0.087849292,-0.077136178,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
272,24.02.2001,Coventry,Charlton,D,2.45,2.95,3.15,0.408163265,0.338983051,0.317460317,0.392656216,0.326104315,0.305399279,-0.087627579,0.0976651,-0.123556013,0.0976651,2,D,TRUE,,,TRUE,TRUE,TRUE,
272,24.02.2001,Derby,Aston Villa,H,2.6,2.9,2.7,0.384615385,0.344827586,0.37037037,0.370002973,0.331726803,0.356299159,-0.099997713,0.10128777,-0.106445067,0.10128777,2,D,FALSE,,,FALSE,TRUE,FALSE,
272,24.02.2001,Ipswich,Everton,H,1.89,3.1,4.3,0.529100529,0.322580645,0.23255814,0.508998799,0.310325074,0.223722728,0.009522538,0.087849292,-0.128501057,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
272,24.02.2001,Leicester,Sunderland,H,2.2,3.1,3.5,0.454545455,0.322580645,0.285714286,0.437276241,0.310325074,0.274859351,-0.057021599,0.087849292,-0.128651799,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
272,24.02.2001,Middlesbrough,Southampton,A,2.04,3.2,3.5,0.490196078,0.3125,0.285714286,0.471572417,0.300627416,0.274859351,-0.02787018,0.082073483,-0.128651799,0.082073483,2,D,FALSE,,,FALSE,TRUE,FALSE,
272,24.02.2001,Newcastle,Manchester City,A,1.63,3.6,6,0.613496933,0.277777778,0.166666667,0.590188791,0.267224369,0.160334622,0.110661094,0.063675583,-0.113221793,0.110661094,1,H,FALSE,,,FALSE,FALSE,FALSE,
272,24.02.2001,Tottenham,Leeds,A,2.4,3,3,0.416666667,0.333333333,0.333333333,0.400836554,0.320669243,0.320669243,-0.082636205,0.094225658,-0.119553838,0.094225658,2,D,FALSE,,,FALSE,TRUE,FALSE,
271,12.02.2001,West Ham,Coventry,D,1.7,3.7,4.59,0.588235294,0.27027027,0.217864924,0.5658869,0.260002089,0.209587741,0.077514,0.060002654,-0.126541289,0.077514,1,H,FALSE,,,TRUE,FALSE,FALSE,
270,11.02.2001,Charlton,Newcastle,H,2.2,3.1,3.3,0.454545455,0.322580645,0.303030303,0.437276241,0.310325074,0.291517494,-0.057021599,0.087849292,-0.126353034,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
269,10.02.2001,Arsenal,Ipswich,H,1.45,3,9,0.689655172,0.333333333,0.111111111,0.663453607,0.320669243,0.106889748,0.225453251,0.094225658,-0.087357834,0.225453251,1,H,TRUE,,,FALSE,FALSE,FALSE,
269,10.02.2001,Aston Villa,Middlesbrough,D,2,3.2,4,0.5,0.3125,0.25,0.481003865,0.300627416,0.240501932,-0.018996135,0.082073483,-0.129749034,0.082073483,2,D,TRUE,,,TRUE,TRUE,TRUE,
269,10.02.2001,Chelsea,Manchester United,D,2.95,2.95,2.4,0.338983051,0.338983051,0.416666667,0.326104315,0.326104315,0.400836554,-0.11789538,0.0976651,-0.082636205,0.0976651,2,D,TRUE,,,TRUE,TRUE,TRUE,
269,10.02.2001,Everton,Leicester,H,2.5,2.35,2.8,0.4,0.425531915,0.357142857,0.384803092,0.409364991,0.343574189,-0.092157526,0.158030945,-0.111732722,0.158030945,2,D,FALSE,,,FALSE,TRUE,FALSE,
269,10.02.2001,Leeds,Derby,D,1.53,3.8,6,0.653594771,0.263157895,0.166666667,0.628763222,0.253159929,0.160334622,0.168317937,0.056623068,-0.113221793,0.168317937,1,H,FALSE,,,TRUE,FALSE,FALSE,
269,10.02.2001,Manchester City,Tottenham,A,2.54,2.85,2.75,0.393700787,0.350877193,0.363636364,0.378743201,0.337546572,0.349820993,-0.095477795,0.105106773,-0.109221096,0.105106773,2,D,FALSE,,,FALSE,TRUE,FALSE,
269,10.02.2001,Southampton,Bradford,H,1.63,3.75,5.5,0.613496933,0.266666667,0.181818182,0.590188791,0.256535395,0.174910496,0.110661094,0.058278167,-0.118214365,0.110661094,1,H,TRUE,,,FALSE,FALSE,FALSE,
269,10.02.2001,Sunderland,Liverpool,D,2.5,2.35,2.8,0.4,0.425531915,0.357142857,0.384803092,0.409364991,0.343574189,-0.092157526,0.158030945,-0.111732722,0.158030945,2,D,TRUE,,,TRUE,TRUE,TRUE,
268,07.02.2001,Everton,Leeds,D,2.75,3,2.5,0.363636364,0.333333333,0.4,0.349820993,0.320669243,0.384803092,-0.109221096,0.094225658,-0.092157526,0.094225658,2,D,TRUE,,,TRUE,TRUE,TRUE,
267,03.02.2001,Bradford,Aston Villa,A,2.6,3.1,2.4,0.384615385,0.322580645,0.416666667,0.370002973,0.310325074,0.400836554,-0.099997713,0.087849292,-0.082636205,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
267,03.02.2001,Coventry,Arsenal,A,4,3.3,1.85,0.25,0.303030303,0.540540541,0.240501932,0.291517494,0.520004178,-0.129749034,0.076825825,0.021626139,0.076825825,2,D,FALSE,,,FALSE,TRUE,FALSE,
267,03.02.2001,Derby,Sunderland,H,2.6,3.1,2.5,0.384615385,0.322580645,0.4,0.370002973,0.310325074,0.384803092,-0.099997713,0.087849292,-0.092157526,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
267,03.02.2001,Ipswich,Leeds,A,2.29,3.1,3.3,0.436681223,0.322580645,0.303030303,0.420090712,0.310325074,0.291517494,-0.069789771,0.087849292,-0.126353034,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
267,03.02.2001,Leicester,Chelsea,H,2.75,3.1,2.35,0.363636364,0.322580645,0.425531915,0.349820993,0.310325074,0.409364991,-0.109221096,0.087849292,-0.077136178,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
267,03.02.2001,Liverpool,West Ham,H,1.53,3.7,6,0.653594771,0.27027027,0.166666667,0.628763222,0.260002089,0.160334622,0.168317937,0.060002654,-0.113221793,0.168317937,1,H,TRUE,,,FALSE,FALSE,FALSE,
267,03.02.2001,Manchester United,Everton,H,1.26,5,9,0.793650794,0.2,0.111111111,0.763498198,0.192401546,0.106889748,0.418251108,0.030881855,-0.087357834,0.418251108,1,H,TRUE,,,FALSE,FALSE,FALSE,
267,03.02.2001,Middlesbrough,Manchester City,D,1.74,3.4,4.5,0.574712644,0.294117647,0.222222222,0.552878006,0.28294345,0.213779496,0.060779317,0.072044465,-0.127209113,0.072044465,2,D,TRUE,,,TRUE,TRUE,TRUE,
267,03.02.2001,Tottenham,Charlton,D,1.89,3.3,4.09,0.529100529,0.303030303,0.244498778,0.508998799,0.291517494,0.235209714,0.009522538,0.076825825,-0.129481802,0.076825825,2,D,TRUE,,,TRUE,TRUE,TRUE,
266,31.01.2001,Chelsea,Newcastle,H,1.63,3.4,5.5,0.613496933,0.294117647,0.181818182,0.590188791,0.28294345,0.174910496,0.110661094,0.072044465,-0.118214365,0.110661094,1,H,TRUE,,,FALSE,FALSE,FALSE,
266,31.01.2001,Everton,Middlesbrough,D,2.35,3.1,2.9,0.425531915,0.322580645,0.344827586,0.409364991,0.310325074,0.331726803,-0.077136178,0.087849292,-0.11605048,0.087849292,2,D,TRUE,,,TRUE,TRUE,TRUE,
266,31.01.2001,Leeds,Coventry,H,1.53,3.7,6.6,0.653594771,0.27027027,0.151515152,0.628763222,0.260002089,0.145758747,0.168317937,0.060002654,-0.107345834,0.168317937,1,H,TRUE,,,FALSE,FALSE,FALSE,
266,31.01.2001,Manchester City,Liverpool,D,4.09,3.4,1.5,0.244498778,0.294117647,0.666666667,0.235209714,0.28294345,0.641338487,-0.129481802,0.072044465,0.188451315,0.188451315,3,A,FALSE,,,TRUE,FALSE,FALSE,
266,31.01.2001,Southampton,Leicester,H,2.29,3.1,3,0.436681223,0.322580645,0.333333333,0.420090712,0.310325074,0.320669243,-0.069789771,0.087849292,-0.119553838,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
266,31.01.2001,Sunderland,Manchester United,A,3.6,3.2,2,0.277777778,0.3125,0.5,0.267224369,0.300627416,0.481003865,-0.129319795,0.082073483,-0.018996135,0.082073483,2,D,FALSE,,,FALSE,TRUE,FALSE,
266,31.01.2001,West Ham,Tottenham,D,2.25,3.1,2.9,0.444444444,0.322580645,0.344827586,0.427558991,0.310325074,0.331726803,-0.064392008,0.087849292,-0.11605048,0.087849292,2,D,TRUE,,,TRUE,TRUE,TRUE,
265,30.01.2001,Arsenal,Bradford,H,1.26,5.5,9.5,0.793650794,0.181818182,0.105263158,0.763498198,0.174910496,0.101263972,0.418251108,0.024894223,-0.083944427,0.418251108,1,H,TRUE,,,FALSE,FALSE,FALSE,
265,30.01.2001,Charlton,Derby,H,1.79,3.4,4.5,0.558659218,0.294117647,0.222222222,0.537434486,0.28294345,0.213779496,0.041826241,0.072044465,-0.127209113,0.072044465,2,D,FALSE,,,FALSE,TRUE,FALSE,
264,24.01.2001,Aston Villa,Leeds,A,2.25,3.1,3.35,0.444444444,0.322580645,0.298507463,0.427558991,0.310325074,0.287166487,-0.064392008,0.087849292,-0.127064784,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
263,22.01.2001,Charlton,West Ham,D,2.4,3,3.35,0.416666667,0.333333333,0.298507463,0.400836554,0.320669243,0.287166487,-0.082636205,0.094225658,-0.127064784,0.094225658,2,D,TRUE,,,TRUE,TRUE,TRUE,
262,21.01.2001,Sunderland,Bradford,D,1.37,4.59,7,0.729927007,0.217864924,0.142857143,0.702195423,0.209587741,0.137429676,0.2951758,0.037384634,-0.103591521,0.2951758,1,H,FALSE,,,TRUE,FALSE,FALSE,
261,20.01.2001,Chelsea,Ipswich,H,1.74,3.4,3.9,0.574712644,0.294117647,0.256410256,0.552878006,0.28294345,0.246668649,0.060779317,0.072044465,-0.129913513,0.072044465,2,D,FALSE,,,FALSE,TRUE,FALSE,
261,20.01.2001,Coventry,Everton,A,2.1,3.1,3.5,0.476190476,0.322580645,0.285714286,0.458098919,0.310325074,0.274859351,-0.039905791,0.087849292,-0.128651799,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
261,20.01.2001,Derby,Manchester City,D,1.95,3.25,3.9,0.512820513,0.307692308,0.256410256,0.493337297,0.296002378,0.246668649,-0.006833541,0.079387726,-0.129913513,0.079387726,2,D,TRUE,,,TRUE,TRUE,TRUE,
261,20.01.2001,Leeds,Newcastle,A,1.84,3.1,4.2,0.543478261,0.322580645,0.238095238,0.522830288,0.310325074,0.229049459,0.02481553,0.087849292,-0.129024067,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
261,20.01.2001,Leicester,Arsenal,D,3.15,3.1,2.29,0.317460317,0.322580645,0.436681223,0.305399279,0.310325074,0.420090712,-0.123556013,0.087849292,-0.069789771,0.087849292,2,D,TRUE,,,TRUE,TRUE,TRUE,
261,20.01.2001,Liverpool,Middlesbrough,D,1.42,4.09,6,0.704225352,0.244498778,0.166666667,0.677470232,0.235209714,0.160334622,0.249958074,0.048219424,-0.113221793,0.249958074,1,H,FALSE,,,TRUE,FALSE,FALSE,
261,20.01.2001,Manchester United,Aston Villa,H,1.33,5,7.5,0.751879699,0.2,0.133333333,0.723314083,0.192401546,0.128267697,0.335810651,0.030881855,-0.099128614,0.335810651,1,H,TRUE,,,FALSE,FALSE,FALSE,
261,20.01.2001,Tottenham,Southampton,D,1.68,3.1,4.5,0.595238095,0.322580645,0.222222222,0.572623649,0.310325074,0.213779496,0.086456725,0.087849292,-0.127209113,0.087849292,2,D,TRUE,,,TRUE,TRUE,TRUE,
260,14.01.2001,Ipswich,Leicester,H,2.04,3.2,3.75,0.490196078,0.3125,0.266666667,0.471572417,0.300627416,0.256535395,-0.02787018,0.082073483,-0.12984779,0.082073483,2,D,FALSE,,,FALSE,TRUE,FALSE,
259,13.01.2001,Arsenal,Chelsea,D,1.9,3.35,3.5,0.526315789,0.298507463,0.285714286,0.506319858,0.287166487,0.274859351,0.006652482,0.074380363,-0.128651799,0.074380363,2,D,TRUE,,,TRUE,TRUE,TRUE,
259,13.01.2001,Aston Villa,Liverpool,A,2.6,3,2.75,0.384615385,0.333333333,0.363636364,0.370002973,0.320669243,0.349820993,-0.099997713,0.094225658,-0.109221096,0.094225658,2,D,FALSE,,,FALSE,TRUE,FALSE,
259,13.01.2001,Bradford,Manchester United,A,7.5,4.3,1.35,0.133333333,0.23255814,0.740740741,0.128267697,0.223722728,0.712598318,-0.099128614,0.04319313,0.314960472,0.314960472,3,A,TRUE,,,FALSE,FALSE,FALSE,
259,13.01.2001,Everton,Tottenham,D,2.4,3.1,3.2,0.416666667,0.322580645,0.3125,0.400836554,0.310325074,0.300627416,-0.082636205,0.087849292,-0.124607865,0.087849292,2,D,TRUE,,,TRUE,TRUE,TRUE,
259,13.01.2001,Manchester City,Leeds,A,2.75,3,2.6,0.363636364,0.333333333,0.384615385,0.349820993,0.320669243,0.370002973,-0.109221096,0.094225658,-0.099997713,0.094225658,2,D,FALSE,,,FALSE,TRUE,FALSE,
259,13.01.2001,Middlesbrough,Derby,H,1.95,3.3,2.9,0.512820513,0.303030303,0.344827586,0.493337297,0.291517494,0.331726803,-0.006833541,0.076825825,-0.11605048,0.076825825,2,D,FALSE,,,FALSE,TRUE,FALSE,
259,13.01.2001,Newcastle,Coventry,H,1.68,3.4,4.2,0.595238095,0.294117647,0.238095238,0.572623649,0.28294345,0.229049459,0.086456725,0.072044465,-0.129024067,0.086456725,1,H,TRUE,,,FALSE,FALSE,FALSE,
259,13.01.2001,Southampton,Charlton,D,2,3.2,3.75,0.5,0.3125,0.266666667,0.481003865,0.300627416,0.256535395,-0.018996135,0.082073483,-0.12984779,0.082073483,2,D,TRUE,,,TRUE,TRUE,TRUE,
259,13.01.2001,West Ham,Sunderland,A,2.25,3.1,3.65,0.444444444,0.322580645,0.273972603,0.427558991,0.310325074,0.263563762,-0.064392008,0.087849292,-0.129554103,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
258,02.01.2001,Tottenham,Newcastle,H,1.98,3.1,3.5,0.505050505,0.322580645,0.285714286,0.48586249,0.310325074,0.274859351,-0.014280313,0.087849292,-0.128651799,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
257,01.01.2001,Charlton,Arsenal,H,4,3.1,2.04,0.25,0.322580645,0.490196078,0.240501932,0.310325074,0.471572417,-0.129749034,0.087849292,-0.02787018,0.087849292,2,D,FALSE,,,FALSE,TRUE,FALSE,
257,01.01.2001,Chelsea,Aston Villa,H,1.79,3.2,4.4,0.558659218,0.3125,0.227272727,0.537434486,0.300627416,0.21863812,0.041826241,0.082073483,-0.127891763,0.082073483,2,D,FALSE,,,FALSE,TRUE,FALSE,
257,01.01.2001,Coventry,Manchester City,D,2.1,2.9,3.8,0.476190476,0.344827586,0.263157895,0.458098919,0.331726803,0.253159929,-0.039905791,0.10128777,-0.129915827,0.10128777,2,D,TRUE,,,TRUE,TRUE,TRUE,
257,01.01.2001,Derby,Everton,H,2.25,3.05,3.5,0.444444444,0.327868852,0.285714286,0.427558991,0.31541237,0.274859351,-0.064392008,0.09095741,-0.128651799,0.09095741,2,D,FALSE,,,FALSE,TRUE,FALSE,
257,01.01.2001,Leeds,Middlesbrough,D,1.65,2.4,4.59,0.606060606,0.416666667,0.217864924,0.583034988,0.400836554,0.209587741,0.10064847,0.151185118,-0.126541289,0.151185118,2,D,TRUE,,,TRUE,TRUE,TRUE,
257,01.01.2001,Leicester,Bradford,A,1.42,4.5,7,0.704225352,0.222222222,0.142857143,0.677470232,0.213779496,0.137429676,0.249958074,0.039063828,-0.103591521,0.249958074,1,H,FALSE,,,FALSE,FALSE,FALSE,
257,01.01.2001,Liverpool,Southampton,H,1.37,5,8,0.729927007,0.2,0.125,0.702195423,0.192401546,0.120250966,0.2951758,0.030881855,-0.094937258,0.2951758,1,H,TRUE,,,FALSE,FALSE,FALSE,
